"OpenCRVS_ID","Type","English_name","Bengali_name","Bureau_of_Statistics_ID","Map_data_exists","OISF_A2I_Reference","Rural_or_Urban","Estimated_Male_Population","Estimated_Female_Population","Estimated_number_of_male_children_aged_10_years","Estimated_number_of_female_children_aged_10_years","Estimated_number_of_male_children_aged_9_years","Estimated_number_of_female_children_aged_9_years","Estimated_number_of_male_children_aged_8_years","Estimated_number_of_female_children_aged_8_years","Estimated_number_of_male_children_aged_7_years","Estimated_number_of_female_children_aged_7_years","Estimated_number_of_male_children_aged_6_years","Estimated_number_of_female_children_aged_6_years","Estimated_number_of_male_children_aged_5_years","Estimated_number_of_female_children_aged_5_years","Estimated_number_of_male_children_aged_4_years","Estimated_number_of_female_children_aged_4_years","Estimated_number_of_male_children_aged_3_years","Estimated_number_of_female_children_aged_3_years","Estimated_number_of_male_children_aged_2_years","Estimated_number_of_female_children_aged_2_years","Estimated_number_of_male_children_aged_1_years","Estimated_number_of_female_children_aged_1_years","Estimated_number_of_male_children_aged_under_6_months","Estimated_number_of_female_children_aged_under_6_months"
"d500cdf9-c372-4f5a-b384-f83c5a0f6325","Thana","GAZIPUR SADAR","গাজীপুর সদর","212",false,"division=3&district=20&thana=212","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04582817-9762-4348-b89a-538097c027d3","Thana","KALIAKAIR","কালিয়াকৈর","213",false,"division=3&district=20&thana=213","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64fed024-d8d6-4507-b3bc-3b08a5c82b8c","Thana","KALIGANJ","কালিগঞ্জ","214",false,"division=3&district=20&thana=214","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42ef5a6c-4852-4eff-b1e0-4486850b4368","Thana","KAPASIA","কাপাসিয়া","215",false,"division=3&district=20&thana=215","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80269d2b-8b02-4bf1-b866-492be173e762","Thana","SREEPUR","শ্রীপুর","216",false,"division=3&district=20&thana=216","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a9a0d5c-c6be-4e3e-8dfc-88a7b3b8e611","Thana","GOPALGANJ SADAR","গোপালগঞ্জ সদর","217",false,"division=3&district=21&thana=217","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b185fce-473c-4949-ac9b-61e81d0b24bd","Thana","KASHIANI","কাশিয়ানী","218",false,"division=3&district=21&thana=218","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e2f2f4c1-328f-4225-855a-e1b355fc2399","Thana","KOTALIPARA","কোটালিপাড়া","219",false,"division=3&district=21&thana=219","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61d8b4b8-032c-4147-8b5a-0da6377b5ea0","Thana","MUKSUDPUR","মুকসুদপুর","220",false,"division=3&district=21&thana=220","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d4ea4cd-e5ce-4d43-8fb7-c2e681d70aef","Thana","TUNGIPARA","টংগীপাড়া","221",false,"division=3&district=21&thana=221","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a73b30c-6fe1-4d71-8f30-42d82896fe3d","Thana","AUSTAGRAM","অষ্টগ্রাম","282",false,"division=3&district=23&thana=282","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81c41ad3-3b7d-42dc-833a-6776724a828f","Thana","BAJITPUR","বাজিতপুর","283",false,"division=3&district=23&thana=283","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d25e8a5-f767-4ea6-92c8-30ae77f451c3","Thana","BHAIRAB","ভৈরব","284",false,"division=3&district=23&thana=284","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e1295244-5c19-4bfd-a004-e902b37a333f","Thana","HOSSAINPUR","হোসেনপুর","285",false,"division=3&district=23&thana=285","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec4e7bf3-2da0-454d-a752-c6d277bb77b6","Thana","ITNA","ইটনা","286",false,"division=3&district=23&thana=286","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b2bdc8f-0c74-4636-a012-44d0e05c9a0a","Thana","KARIMGANJ","করিমগঞ্জ","287",false,"division=3&district=23&thana=287","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4729bd63-3ef6-4119-a7a2-66cd3c1d60e4","Thana","KATIADI","কটিয়াদী","288",false,"division=3&district=23&thana=288","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7313c843-8047-4fe4-b2f9-2e4a33bfce13","Thana","KISHOREGANJ SADAR","কিশোরগঞ্জ সদর","289",false,"division=3&district=23&thana=289","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97b4c2e9-380c-4a72-96a5-9330e61bdcf2","Thana","KULIAR CHAR","কুলিয়ার চর","290",false,"division=3&district=23&thana=290","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9202aada-f7ae-42d5-8e7f-9448249e049d","Thana","MITHAMAIN","মিঠামইন","291",false,"division=3&district=23&thana=291","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a69eca77-e8d0-49f1-b756-afbec49c8999","Thana","NIKLI","নিক্‌লী","292",false,"division=3&district=23&thana=292","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c7478f86-bfe8-4f3f-b56c-0a45ec10232f","Thana","PAKUNDIA","পাকুন্দিয়া","293",false,"division=3&district=23&thana=293","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"053ec953-32c9-4f33-b5eb-0d078a1771cb","Thana","TARAIL","তারাইল","294",false,"division=3&district=23&thana=294","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb5a307f-672c-4727-bdd0-1ca7d267d73d","Thana","KALKINI","কালকিনী","320",false,"division=3&district=24&thana=320","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e725076d-0c8c-4fad-b9b4-59b9ca4c65c2","Thana","MADARIPUR SADAR","মাদারিপুর সদর","321",false,"division=3&district=24&thana=321","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d2381a0-4140-4c73-94ce-be6e65402a65","Thana","RAJOIR","রাজৈর","322",false,"division=3&district=24&thana=322","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12165819-1805-48c0-b898-e80d85b85329","Thana","SHIBCHAR","শিব্‌ চর","323",false,"division=3&district=24&thana=323","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c323bb3b-e47c-41e3-9e24-e8fc7589d414","Thana","DAULATPUR","দৌলতপুর","328",false,"division=3&district=25&thana=328","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c82f4814-650c-4160-9e35-f5f3668fccac","Thana","GHIOR","ঘিওর","329",false,"division=3&district=25&thana=329","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52041af8-2df0-4872-bbdb-7f28e9ba632d","Thana","HARIRAMPUR","হরিরামপুর","330",false,"division=3&district=25&thana=330","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50595238-8c02-4ec8-8606-eba2e129e653","Thana","MANIKGANJ SADAR","মানিকগঞ্জ সদর","331",false,"division=3&district=25&thana=331","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de7b696a-b1eb-48ee-9e5b-846fc4665589","Thana","SATURIA","সাটুরিয়া","332",false,"division=3&district=25&thana=332","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b4b08ec-14e6-42bb-8e15-f73df7a687f2","Thana","SHIBALAYA","শিবালয়","333",false,"division=3&district=25&thana=333","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf027c9d-c094-45ab-9b9f-05a7ab79bac8","Thana","SINGAIR","শিংগাইর","334",false,"division=3&district=25&thana=334","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb91d339-485c-4cab-8b23-c037a2730e33","Thana","GAZARIA","গজারিয়া","345",false,"division=3&district=26&thana=345","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48b0e7bf-92bc-4c92-beb8-1174b8521513","Thana","LOHAJANG","লৌহজং","346",false,"division=3&district=26&thana=346","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd87d04e-8714-415a-ac77-9e234da74122","Thana","MUNSHIGANJ SADAR","মুন্সীগঞ্জ সদর","347",false,"division=3&district=26&thana=347","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ade878a-c962-484d-a2a1-1c0484d998c2","Thana","SERAJDIKHAN","সিরাজদিখান","348",false,"division=3&district=26&thana=348","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9fb3784-9e3e-4f6a-bd06-6068aab296b1","Thana","SREENAGAR","শ্রীনগর","349",false,"division=3&district=26&thana=349","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be4faed4-29ad-4533-bec3-e5d953bf2d33","Thana","TONGIBARI","টুঙ্গিবাড়ী","350",false,"division=3&district=26&thana=350","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c202a567-7da8-496b-9e52-92f40ed26c28","Thana","ARAIHAZAR","আড়াইহাজার","378",false,"division=3&district=28&thana=378","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c51d83a-e4bc-407f-8403-5ef686adc88e","Thana","SONARGAON","সোনারগাঁও","379",false,"division=3&district=28&thana=379","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a831f86-5f81-4e81-8689-2ee760897b12","Thana","BANDAR","বন্দর","380",false,"division=3&district=28&thana=380","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6134a069-12d1-4ad3-bcc5-983f32efc2ef","Thana","NARAYANGANJ SADAR","নারায়ণগঞ্জ সদর","381",false,"division=3&district=28&thana=381","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"066e1204-e201-4f59-a3f8-068c055bab76","Thana","RUPGANJ","রূপগঞ্জ","382",false,"division=3&district=28&thana=382","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6959922f-b242-4455-ba84-c6f9fced3ee1","Thana","BELABO","বেলাবো","383",false,"division=3&district=29&thana=383","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a05ea350-f0e6-4a61-b8d4-4204731cca11","Thana","MANOHARDI","মনোহরদী","384",false,"division=3&district=29&thana=384","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ee5e91a-9764-4aba-84ee-6c6f0025f723","Thana","NARSINGDI SADAR","নরসিংদী সদর","385",false,"division=3&district=29&thana=385","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d978a801-bfdc-4c38-bd4a-8967359e6d17","Thana","PALASH","পলাশ","386",false,"division=3&district=29&thana=386","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc564dd9-345b-4936-9881-905c5677e19c","Thana","ROYPURA","রায়পুরা","387",false,"division=3&district=29&thana=387","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be8de253-4cc0-4e0c-a360-f558852c819f","Thana","SHIBPUR","শিবপুর","388",false,"division=3&district=29&thana=388","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22d8ccd1-c3eb-4755-95ed-967a9bb0aa52","Thana","BALIAKANDI","বালিয়াকান্দি","468",false,"division=3&district=31&thana=468","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a9143c6-746a-46be-b476-73a86d37e21f","Thana","GOALANDA","গোয়ালন্দ","469",false,"division=3&district=31&thana=469","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c5e88c38-c684-436f-9e37-87986c8e9e11","Thana","KALUKHALI","কালুখালী","470",false,"division=3&district=31&thana=470","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c5e55bae-cf80-4ea1-9307-da08d6baefcd","Thana","PANGSHA","পাংশা","471",false,"division=3&district=31&thana=471","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d28805a-2307-4c60-ae63-433ec7f469c2","Thana","RAJBARI SADAR","রাজবাড়ী সদর","472",false,"division=3&district=31&thana=472","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31cce7ad-f064-435b-98d0-834263ae8198","Thana","BHEDARGANJ","ভেদরগঞ্জ","491",false,"division=3&district=32&thana=491","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"980a6847-1d02-43da-a10e-eb662c3b4275","Thana","DAMUDYA","ডামুড্যা","492",false,"division=3&district=32&thana=492","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d941eed-e6ae-4324-a413-9ee5e00980c6","Thana","GOSAIRHAT","গোসাইরহাট","493",false,"division=3&district=32&thana=493","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290a60eb-a461-421f-bd98-7b9f929b9d7d","Thana","NARIA","নড়িয়া","494",false,"division=3&district=32&thana=494","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d067cbca-64e0-479d-8d5e-df48e5fbe848","Thana","SHARIATPUR SADAR","শরিয়তপুর সদর","495",false,"division=3&district=32&thana=495","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3fa03319-cd61-4eed-a6b8-82d6941b4acf","Thana","ZANJIRA","জাজিরা","496",false,"division=3&district=32&thana=496","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cf51b292-dc29-4b89-a7e4-5d0d3cdc3804","Thana","BASAIL","বাসাইল","541",false,"division=3&district=34&thana=541","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f05ff347-e64d-4df2-9e8c-95cabc34f128","Thana","BHUAPUR","ভূঞাপুর","542",false,"division=3&district=34&thana=542","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5354d92-0c65-4813-a3ab-d92b65eb3420","Thana","DELDUAR","দেলদুয়ার","543",false,"division=3&district=34&thana=543","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8082eccc-1199-4c52-a717-6d0e8609ac58","Thana","DHANBARI","ধনবাড়ী","544",false,"division=3&district=34&thana=544","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e11afeb5-2a1d-4f7a-a85c-191f3f9c9542","Thana","GHATAIL","ঘাটাইল","545",false,"division=3&district=34&thana=545","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404eb762-fb9e-47d5-9a9c-3f862d83ee1f","Thana","GOPALPUR","গোপালপুর","546",false,"division=3&district=34&thana=546","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a337b53-9326-436e-aada-e36d7f4488b2","Thana","KALIHATI","কালিহাতি","547",false,"division=3&district=34&thana=547","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cdf34c93-225f-4b16-9cfd-f019bdf18334","Thana","MADHUPUR","মধুপুর","548",false,"division=3&district=34&thana=548","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b2f1f62-debc-4d96-a1af-18129cc3914e","Thana","MIRZAPUR","মির্জাপুর","549",false,"division=3&district=34&thana=549","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09638c7b-97ea-4d21-97da-21779c4906ea","Thana","NAGARPUR","নাগরপুর","550",false,"division=3&district=34&thana=550","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cfecdb0c-8c2c-4a0e-8558-4bddd1951b3f","Thana","SAKHIPUR","সখিপুর","551",false,"division=3&district=34&thana=551","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d116d028-4218-4126-97c3-0548821cf3ba","Thana","TANGAIL SADAR","টাঙ্গাইল সদর","552",false,"division=3&district=34&thana=552","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735b96b1-a92d-4f59-850b-7acef881354f","Thana","BAGERHAT SADAR","বাগেরহাট সদর","1",false,"division=4&district=35&thana=1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d6ecafcc-7684-455c-b210-359e9577bfbc","Thana","CHITALMARI","চিতলমারী","2",false,"division=4&district=35&thana=2","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd71b89a-5098-4ead-b204-084b9c31054b","Thana","FAKIRHAT","ফকিরহাট","3",false,"division=4&district=35&thana=3","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c0771e23-2c68-46be-8c75-b90e90286974","Thana","KACHUA","কচুয়া","4",false,"division=4&district=35&thana=4","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b5fe2a1-df25-4f73-8186-b54187af897b","Thana","MOLLAHAT","মোল্লাহাট","5",false,"division=4&district=35&thana=5","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d4d6312c-009f-42bb-b2f2-9b26a709a616","Thana","MONGLA","মোংলা","6",false,"division=4&district=35&thana=6","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e95d49b-7e64-4fe8-a958-f9e9040e9360","Thana","MORRELGANJ","মোড়লগঞ্জ","7",false,"division=4&district=35&thana=7","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec9341db-daa5-4c1f-8e76-64628d4832a7","Thana","RAMPAL","রামপাল","8",false,"division=4&district=35&thana=8","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139022d8-8071-4f2c-876b-8bf42d2c4c5c","Thana","SARANKHOLA","শরণখোলা","9",false,"division=4&district=35&thana=9","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7ee217a-d52e-459b-b981-17a16b801271","Thana","ALAMDANGA","আলমডাংগা","95",false,"division=4&district=36&thana=95","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"970c22aa-299d-48a8-9162-4efebd579845","Thana","CHUADANGA SADAR","চুয়াডাঙ্গা সদর","96",false,"division=4&district=36&thana=96","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cca163ee-c763-4318-abed-d4a4cac7af44","Thana","DAMURHUDA","দামুরহুদা","97",false,"division=4&district=36&thana=97","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b67bc6a-a060-46a5-8531-317485f309b2","Thana","JIBAN NAGAR","জীবন নগর","98",false,"division=4&district=36&thana=98","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a553f27f-c4b6-4e62-88f3-1fc0770bceaf","Thana","ABHAYNAGAR","অভয়নগর","242",false,"division=4&district=37&thana=242","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd0b6127-69b6-4394-a2d6-6b7712a0eb0f","Thana","BAGHER PARA","বাঘারপাড়া","243",false,"division=4&district=37&thana=243","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc5d810a-a106-4e23-a68d-6036d5d5f9e0","Thana","CHAUGACHHA","চৌগাছা","244",false,"division=4&district=37&thana=244","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eba912f8-ec1b-4569-9c56-4b97db5350cc","Thana","JHIKARGACHHA","ঝিকরগাছা","245",false,"division=4&district=37&thana=245","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ce8c2a6-8774-4c34-897f-2aaa27bf73fd","Thana","KESHABPUR","কেশবপুর","246",false,"division=4&district=37&thana=246","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a08dac5c-8e6a-4d9d-adf2-b5103401104b","Thana","JESSORE SADAR","যশোর সদর","247",false,"division=4&district=37&thana=247","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac2f5565-589f-4c90-9c0b-5439f8bc91b0","Thana","MANIRAMPUR","মনিরামপুর","248",false,"division=4&district=37&thana=248","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3723f9bd-0ebd-49f2-b18d-b1d1b52bbf69","Thana","SHARSHA","শার্শা","249",false,"division=4&district=37&thana=249","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654cc85d-d419-4da2-809e-d35c129f7db1","Thana","HARINAKUNDA","হরিনাকুন্ডু","254",false,"division=4&district=38&thana=254","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49103a88-e013-4e06-997f-96687d315ab1","Thana","JHENAIDAH SADAR","ঝিনাইদহ সদর","255",false,"division=4&district=38&thana=255","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a4d32ff-dd92-4a02-973c-5d73c1b2ad3f","Thana","KALIGANJ","কালীগঞ্জ","256",false,"division=4&district=38&thana=256","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de0adf8d-fc68-47a9-b5b4-34726e0afaeb","Thana","KOTCHANDPUR","কোটচাঁদপুর","257",false,"division=4&district=38&thana=257","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7f0532a6-11c8-498d-814b-f49474aab995","Thana","MAHESHPUR","মহেশপুর","258",false,"division=4&district=38&thana=258","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d14688e1-d513-4298-bc64-a3e7ae50666d","Thana","SHAILKUPA","শৈলকুপা","259",false,"division=4&district=38&thana=259","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51e0e741-ee91-4ae3-889f-bf09e2ad41fe","Thana","BATIAGHATA","বটিয়াঘাটা","268",false,"division=4&district=39&thana=268","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc69dd03-612f-41e4-8289-19aca2ce88d5","Thana","DACOPE","দাকোপ","269",false,"division=4&district=39&thana=269","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e4d3273-1b0c-44f9-846a-e3aec0107f9e","Thana","DAULATPUR","দৌলতপুর","270",false,"division=4&district=39&thana=270","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0c7189b4-98f4-4ae3-bf9c-d9722a57f1e3","Thana","DUMURIA","ডুমুরিয়া","271",false,"division=4&district=39&thana=271","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994f9ed7-5ee4-4673-8245-3cf1eef46f39","Thana","DIGHALIA","দিঘলিয়া","272",false,"division=4&district=39&thana=272","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"866a8b11-0044-443d-9b32-e39fe4252a68","Thana","KHALISHPUR","খালিসপুর","273",false,"division=4&district=39&thana=273","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ef5a13e8-6677-4cc7-83e4-eeac5913ade9","Thana","KHAN JAHAN ALI","খান জাহান আলী","274",false,"division=4&district=39&thana=274","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a2fdaa8-66eb-48a3-bb62-ecfa85ed329a","Thana","KHULNA SADAR","খুলনা সদর","275",false,"division=4&district=39&thana=275","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57c0be9a-dac7-42dd-bad5-dddc8ea213e4","Thana","KOYRA","কয়রা","276",false,"division=4&district=39&thana=276","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d3a6c49-7b2f-447f-876f-17277755b295","Thana","PAIKGACHHA","পাইকগাছা","277",false,"division=4&district=39&thana=277","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7987369c-af66-4be2-ad85-86a3e72f577c","Thana","PHULTALA","ফুলতলা","278",false,"division=4&district=39&thana=278","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59fa3150-97e2-460c-9a1e-90024283c7df","Thana","RUPSA","রূপসা","279",false,"division=4&district=39&thana=279","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df6f6a20-5214-4e08-a04f-356098bfbd05","Thana","SONADANGA","সোনাডাঙ্গা","280",false,"division=4&district=39&thana=280","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
