"OpenCRVS_ID","Type","English_name","Bengali_name","Bureau_of_Statistics_ID","Map_data_exists","OISF_A2I_Reference","Rural_or_Urban","Estimated_Male_Population","Estimated_Female_Population","Estimated_number_of_male_children_aged_10_years","Estimated_number_of_female_children_aged_10_years","Estimated_number_of_male_children_aged_9_years","Estimated_number_of_female_children_aged_9_years","Estimated_number_of_male_children_aged_8_years","Estimated_number_of_female_children_aged_8_years","Estimated_number_of_male_children_aged_7_years","Estimated_number_of_female_children_aged_7_years","Estimated_number_of_male_children_aged_6_years","Estimated_number_of_female_children_aged_6_years","Estimated_number_of_male_children_aged_5_years","Estimated_number_of_female_children_aged_5_years","Estimated_number_of_male_children_aged_4_years","Estimated_number_of_female_children_aged_4_years","Estimated_number_of_male_children_aged_3_years","Estimated_number_of_female_children_aged_3_years","Estimated_number_of_male_children_aged_2_years","Estimated_number_of_female_children_aged_2_years","Estimated_number_of_male_children_aged_1_years","Estimated_number_of_female_children_aged_1_years","Estimated_number_of_male_children_aged_under_6_months","Estimated_number_of_female_children_aged_under_6_months"
"c642ae3a-1acb-4f15-ba9b-f93a500b4a05","Upazila","SHARIATPUR SADAR","শরিয়তপুর সদর","251",false,"division=3&district=32&upazila=251","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37d66239-28e0-486a-8076-cf4fc0ca3b04","Upazila","ZANJIRA","জাজিরা","252",false,"division=3&district=32&upazila=252","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d9de529a-a4bb-4a92-be1e-faab90735d01","Upazila","BASAIL","বাসাইল","258",false,"division=3&district=34&upazila=258","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d6ada16-44aa-4562-b4ba-d106fea2de5f","Upazila","BHUAPUR","ভুয়াপুর","259",false,"division=3&district=34&upazila=259","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb4ca8da-ae3a-43f3-afd0-4a9507d9d00a","Upazila","DELDUAR","দেলদুয়ার","260",false,"division=3&district=34&upazila=260","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65ad8fbc-e709-4e45-a455-74f02777ac23","Upazila","DHANBARI","ধনবাড়ী","261",false,"division=3&district=34&upazila=261","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8cd92a14-fa2b-4815-a291-5c94d62746ef","Upazila","GHATAIL","ঘাটাইল","262",false,"division=3&district=34&upazila=262","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756536f5-a454-43ca-a370-ba232af62ac5","Upazila","GOPALPUR","গোপালপুর","263",false,"division=3&district=34&upazila=263","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"909cf9ce-ed7e-4a23-b389-a50f362ae71e","Upazila","KALIHATI","কালিহাতী","264",false,"division=3&district=34&upazila=264","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c69f985-0645-4c43-9f85-35d43d8340dd","Upazila","MADHUPUR","মধুপুর","265",false,"division=3&district=34&upazila=265","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0f0fc9a-fc58-4c30-8809-d6658c5a731c","Upazila","MIRZAPUR","মির্জাপুর","266",false,"division=3&district=34&upazila=266","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2fd91e8-b1e1-4bb4-85c2-ebb06b44ec50","Upazila","NAGARPUR","নাগরপুর","267",false,"division=3&district=34&upazila=267","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d717d71-a5d6-4efd-a980-94fa9c27f65e","Upazila","SAKHIPUR","সখিপুর","268",false,"division=3&district=34&upazila=268","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"873a0a6f-416d-4ca7-82d5-0946d45ad12b","Upazila","TANGAIL SADAR","টাঙ্গাইল সদর","269",false,"division=3&district=34&upazila=269","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6498b44-f360-4468-bed5-10c3cecaefa6","Upazila","CHITALMARI","চিতলমারী ","271",false,"division=4&district=35&upazila=271","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cfc368a2-4fe9-4471-84ea-69c634f7be99","Upazila","FAKIRHAT","ফকিরহাট ","272",false,"division=4&district=35&upazila=272","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2784cd08-da8c-4503-be72-3f2aa1fe3c9e","Upazila","KACHUA","কচুয়া ","273",false,"division=4&district=35&upazila=273","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d74a955-85f5-4dc9-80cc-7ce4a2fac9cc","Upazila","MOLLAHAT","মোল্লাহাট ","274",false,"division=4&district=35&upazila=274","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1699a62b-a909-42d8-8447-f361da39f709","Upazila","MONGLA","মোংলা ","275",false,"division=4&district=35&upazila=275","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4f1feef-e06f-4de2-b44c-c56cc488f126","Upazila","MORRELGANJ","মোড়েলগঞ্জ ","276",false,"division=4&district=35&upazila=276","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07633665-4a6f-4a99-9cdd-608ce9cbd50a","Upazila","RAMPAL","রামপাল ","277",false,"division=4&district=35&upazila=277","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bbd68859-1de1-4be7-8412-017c6c90dc69","Upazila","SARANKHOLA","শরণখোলা","278",false,"division=4&district=35&upazila=278","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e6e113b-5ac2-485e-81a8-b0821a957146","Upazila","ALAMDANGA","আলমডাঙ্গা ","279",false,"division=4&district=36&upazila=279","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
