"OpenCRVS_ID","Type","English_name","Bengali_name","Bureau_of_Statistics_ID","Map_data_exists","OISF_A2I_Reference","Rural_or_Urban","Estimated_Male_Population","Estimated_Female_Population","Estimated_number_of_male_children_aged_10_years","Estimated_number_of_female_children_aged_10_years","Estimated_number_of_male_children_aged_9_years","Estimated_number_of_female_children_aged_9_years","Estimated_number_of_male_children_aged_8_years","Estimated_number_of_female_children_aged_8_years","Estimated_number_of_male_children_aged_7_years","Estimated_number_of_female_children_aged_7_years","Estimated_number_of_male_children_aged_6_years","Estimated_number_of_female_children_aged_6_years","Estimated_number_of_male_children_aged_5_years","Estimated_number_of_female_children_aged_5_years","Estimated_number_of_male_children_aged_4_years","Estimated_number_of_female_children_aged_4_years","Estimated_number_of_male_children_aged_3_years","Estimated_number_of_female_children_aged_3_years","Estimated_number_of_male_children_aged_2_years","Estimated_number_of_female_children_aged_2_years","Estimated_number_of_male_children_aged_1_years","Estimated_number_of_female_children_aged_1_years","Estimated_number_of_male_children_aged_under_6_months","Estimated_number_of_female_children_aged_under_6_months"
"fd43a1bd-19ab-485d-ba8a-1f158379b5f5","Union","ISLAMKATI","ইসলামকাটি","2326",false,"division=4&district=44&upazila=328&union=2326","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c47bfc0-7912-4e13-b4b6-15f7b248655d","Union","JALALPUR","জালালপুর","2327",false,"division=4&district=44&upazila=328&union=2327","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606b0bb9-7227-4741-9543-86ee4d9a95a6","Union","KHALILNAGAR","খলিলনগর","2328",false,"division=4&district=44&upazila=328&union=2328","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476e1587-13c0-43fd-802e-6e782258b8cb","Union","KHALISHKHALI","খলিশখালী","2329",false,"division=4&district=44&upazila=328&union=2329","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6485c749-507c-46ec-858b-86cb3e872cc9","Union","KHESRA","খেশরা","2330",false,"division=4&district=44&upazila=328&union=2330","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45501c4a-f474-4736-a4d2-589351a4973e","Union","KUMIRA","কুমিরা","2331",false,"division=4&district=44&upazila=328&union=2331","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3fabf5b1-16d4-4d79-bdc8-c03370d45822","Union","MAGURA","মাগুরা","2332",false,"division=4&district=44&upazila=328&union=2332","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4574d121-636c-4d8c-b97f-da219821456b","Union","NAGARGHATA","নগরঘাটা","2333",false,"division=4&district=44&upazila=328&union=2333","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a3de831-5dfb-4911-a505-998d1f1dee12","Union","SARULIA","সরুলিয়া","2334",false,"division=4&district=44&upazila=328&union=2334","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3710a56-96dc-4563-9369-fa4b31400a6c","Union","TALA","তালা ","2335",false,"division=4&district=44&upazila=328&union=2335","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb6ac810-f738-4421-8041-db07b116f58b","Union","TENTULIA","তেতুলিয়া","2336",false,"division=4&district=44&upazila=328&union=2336","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fdc6e182-c398-4602-bc81-0759b9c93fce","Union","ADAM DIGHI","আদমদিঘি","1",false,"division=5&district=45&upazila=329&union=1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
