id,label,code
48d20050-ab00-4d63-bd1b-6bad4dde15bc,"Malignant neoplasm: Uterine adnexa, unspecified",C574
a4ae1fa0-1f8f-4ec4-aa4f-39afe6df44bf,Malignant neoplasm: Other specified female genital organs,C577
6ea7e6d4-bac7-4e15-b6dc-0127ce9b6bad,Malignant neoplasm: Overlapping lesion of female genital organs,C578
211cbc53-0964-439c-84a7-4144da432b92,"Malignant neoplasm: Female genital organ, unspecified",C579
26e2b296-bf08-425e-9de6-6e2a7474b311,Malignant neoplasm of placenta,C58
3882dd34-d12c-4e83-93d6-13f38ad74b15,Malignant neoplasm of penis,C60
227c1421-e863-484e-9f33-12cac0a79c29,Malignant neoplasm: Prepuce,C600
fb749289-6537-49d8-9927-3899a7b7a835,Malignant neoplasm: Glans penis,C601
338bce74-ce45-4ada-8bb4-1753ea0ed980,Malignant neoplasm: Body of penis,C602
c038d875-f914-4f6c-8edb-4cebb5342e82,Malignant neoplasm: Overlapping lesion of penis,C608
04a97f14-7aa6-4d1c-bed1-ca8924c35052,"Malignant neoplasm: Penis, unspecified",C609
d8bea1e8-1a59-41d7-a60d-c39cefcd40e6,Malignant neoplasm of prostate,C61
01c2d168-5427-4f36-97c8-1c229064fb29,Malignant neoplasm of testis,C62
3489911e-b638-4817-9910-531db56d62fc,Malignant neoplasm: Undescended testis,C620
4e2c35fe-b96d-4825-8905-1fd06046f8ab,Malignant neoplasm: Descended testis,C621
dfda924d-f382-4e5d-9c64-53a1b528b3b5,"Malignant neoplasm: Testis, unspecified",C629
b1d05935-66d5-4d9d-8be9-e4fdd38c0b93,Malignant neoplasm of other and unspecified male genital organs,C63
71758661-39ff-4104-bbf5-bfa83876e227,Malignant neoplasm: Epididymis,C630
4c9b3f8f-3848-4fea-a703-e8449b8b41ae,Malignant neoplasm: Spermatic cord,C631
75e08460-7bd3-437b-83ff-1d413360148d,Malignant neoplasm: Scrotum,C632
58acf7b8-9de5-4929-bdf4-24d5143e8a75,Malignant neoplasm: Other specified male genital organs,C637
dfbb0a69-a3be-4e18-842b-469609c2e119,Malignant neoplasm: Overlapping lesion of male genital organs,C638
610197dd-669b-450e-949d-b5bc4d3e5af7,"Malignant neoplasm: Male genital organ, unspecified",C639
d65877f8-0b27-4463-9488-c33d9b2b4898,"Malignant neoplasm of kidney, except renal pelvis",C64
d0589b82-75e7-4ed5-8131-14f5527984d9,Malignant neoplasm of renal pelvis,C65
ae3fed65-bcd2-4630-9448-90396daf4689,Malignant neoplasm of ureter,C66
d1e01f7d-5579-47b1-9a80-961e0b7dc4ea,Malignant neoplasm of bladder,C67
2e9fa60f-f3b1-42ab-8df0-2b9a3844ad3d,Malignant neoplasm: Trigone of bladder,C670
8d7d6460-eeba-41ad-80c7-3f7d0f4f891e,Malignant neoplasm: Dome of bladder,C671
b6070b7a-43aa-45f7-b1d8-ad0e339d2337,Malignant neoplasm: Lateral wall of bladder,C672
763763c6-786d-4567-a851-5165416b34f2,Malignant neoplasm: Anterior wall of bladder,C673
907c9256-916d-4fe5-a51a-6870eaa23867,Malignant neoplasm: Posterior wall of bladder,C674
6437174a-51af-429e-9cf5-769da1489480,Malignant neoplasm: Bladder neck,C675
2dd2f33d-b295-4717-94f0-17b5560fac9e,Malignant neoplasm: Ureteric orifice,C676
d457c947-9dc2-4fba-9fd3-c3efb33bf8fc,Malignant neoplasm: Urachus,C677
07055348-8970-4969-8f9b-f6221ce2f135,Malignant neoplasm: Overlapping lesion of bladder,C678
5d0e168d-9b12-452a-81b8-2efc5f0c305b,"Malignant neoplasm: Bladder, unspecified",C679
b735f6a5-c3e7-403a-85c3-ff9eac0923d5,Malignant neoplasm of other and unspecified urinary organs,C68
018f8b5a-9b81-4f90-9d9c-90b9062fae41,Malignant neoplasm: Urethra,C680
a2c53777-db58-4b55-9ebf-598ab833a4fb,Malignant neoplasm: Paraurethral gland,C681
257a54f8-c69a-41b7-9892-6526d88c5cfb,Malignant neoplasm: Overlapping lesion of urinary organs,C688
a7692ca0-8bd7-4f91-87c8-21464471ad7c,"Malignant neoplasm: Urinary organ, unspecified",C689
f188e29b-a1ec-4d9d-b74b-0bf1e86dd53b,Malignant neoplasm of eye and adnexa,C69
b4233473-4a56-4813-ab43-9d5862cbf51f,Malignant neoplasm: Conjunctiva,C690
2b0314a4-33cd-44fb-910c-0065f7f833dd,Malignant neoplasm: Cornea,C691
4a72bd93-4efc-49b6-95ce-3c0c327b8f27,Malignant neoplasm: Retina,C692
2107893b-f36c-4316-9eb7-fab74803317c,Malignant neoplasm: Choroid,C693
7467eff2-40ca-4da7-bb86-d112d699c978,Malignant neoplasm: Ciliary body,C694
efae4ea8-c79a-4003-b734-a1dd232bb3ea,Malignant neoplasm: Lacrimal gland and duct,C695
c85398a9-b7da-4ae5-a7a6-6e4217d281cb,Malignant neoplasm: Orbit,C696
b7c0e4af-9288-4e93-8fde-f6862e155500,Malignant neoplasm: Overlapping lesion of eye and adnexa,C698
448e7cd4-dc8f-484f-b7f9-a520c502fca0,"Malignant neoplasm: Eye, unspecified",C699
c9ce55b7-3602-4bf2-b2fb-53196db56071,Malignant neoplasm of meninges,C70
a0eed37d-e824-4070-a1ab-fe844acf206b,Malignant neoplasm: Cerebral meninges,C700
d602c2d0-6e72-49a9-b6e8-3ef0e66a6836,Malignant neoplasm: Spinal meninges,C701
87c80e3f-2143-4232-a795-1452508bc95c,"Malignant neoplasm: Meninges, unspecified",C709
36a073c1-73d4-4a68-ba90-e3ec4905c5b9,Malignant neoplasm of brain,C71
ee1f8175-5258-4d44-ba95-e8e764fce8d5,"Malignant neoplasm: Cerebrum, except lobes and ventricles",C710
e2a8f12c-bcc1-4878-a2db-31f1fc3e3f2f,Malignant neoplasm: Frontal lobe,C711
deb320bb-3bd9-48f2-921e-2d6089aa2221,Malignant neoplasm: Temporal lobe,C712
fd5775d6-d34f-480b-bb8f-fa62e519a7bd,Malignant neoplasm: Parietal lobe,C713
161d430e-e19b-452e-8a1c-070067b6ffbc,Malignant neoplasm: Occipital lobe,C714
75fadb73-4573-4d56-80e0-918aeb905970,Malignant neoplasm: Cerebral ventricle,C715
8985335a-b48b-4c22-87ec-22e423c95e05,Malignant neoplasm: Cerebellum,C716
313b04f0-101c-4173-9d65-d1fc8d29b8f8,Malignant neoplasm: Brain stem,C717
db6fa73c-6568-4215-ae22-07968010bd6f,Malignant neoplasm: Overlapping lesion of brain,C718
bd8a2016-34aa-4a92-9c96-9e02d61a79a3,"Malignant neoplasm: Brain, unspecified",C719
8e78ba2e-eb12-4232-8b83-6903e25bf42c,"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",C72
e697d81a-23f0-4aa0-a9a1-d367c4ac69ce,Malignant neoplasm: Spinal cord,C720
96d43020-b5e5-4968-8d0e-51862af03c1d,Malignant neoplasm: Cauda equina,C721
9a8be187-a00e-4e7c-b46a-383d234745ba,Malignant neoplasm: Olfactory nerve,C722
e1cf6917-70ad-4895-b765-cc7e416a8b1e,Malignant neoplasm: Optic nerve,C723
e40c7733-331f-4fe4-ac7c-940d3be0c301,Malignant neoplasm: Acoustic nerve,C724
90dbf040-68cd-41e9-b6a1-7680168996b5,Malignant neoplasm: Other and unspecified cranial nerves,C725
00aabf64-005c-4c9c-b9c2-0f4e155c54e6,Malignant neoplasm: Overlapping lesion of brain and other parts of central nervous system,C728
9c4a737e-1288-499b-82aa-15b6ce086cf0,"Malignant neoplasm: Central nervous system, unspecified",C729
a92d840c-eef2-4da8-b323-088b9470d035,Malignant neoplasm of thyroid gland,C73
3ba2d1a2-e712-4250-a3c9-576153deb820,Malignant neoplasm of adrenal gland,C74
068503c0-5157-43a7-9907-e52b3c509d73,Malignant neoplasm: Cortex of adrenal gland,C740
24ccc34d-84dc-4965-a48a-99c7f9b2b9af,Malignant neoplasm: Medulla of adrenal gland,C741
49c7a31b-4821-4d6e-8c65-7de5b79e94ed,"Malignant neoplasm: Adrenal gland, unspecified",C749
e282081f-92f0-4d46-a934-69601f91f4db,Malignant neoplasm of other endocrine glands and related structures,C75
fe01aca0-83e1-40a4-9848-e0569cebee3d,Malignant neoplasm: Parathyroid gland,C750
328ba601-c735-4d67-814e-95f1efcdab2a,Malignant neoplasm: Pituitary gland,C751
1c817dc7-dc9d-43d5-8dc0-dfa3e48a5d4f,Malignant neoplasm: Craniopharyngeal duct,C752
e1dbda46-2ef4-4262-b7af-24e7b553bfdc,Malignant neoplasm: Pineal gland,C753
7a5c72f4-5b7a-4876-8b9d-71bd71c98086,Malignant neoplasm: Carotid body,C754
394e4e6c-5b16-4f02-9bcb-0a9483e7c0f7,Malignant neoplasm: Aortic body and other paraganglia,C755
b6327c51-0c8d-479d-bb8c-248aa1de7a97,"Malignant neoplasm: Pluriglandular involvement, unspecified",C758
1eb0d69f-e73b-4d20-914f-bafbbd3dcb56,"Malignant neoplasm: Endocrine gland, unspecified",C759
6967e139-086a-4cac-a479-471a1403e159,Malignant neoplasm of other and ill-defined sites,C76
2d30c354-bc49-4877-85fc-94e355348e68,"Malignant neoplasm of other and ill-defined sites: Head, face and neck",C760
531d30f8-fadc-4dc9-86e0-a7606af78fc6,Malignant neoplasm of other and ill-defined sites: Thorax,C761
a54d5e0f-a365-4274-8ee2-35fe375a8563,Malignant neoplasm of other and ill-defined sites: Abdomen,C762
8bf7c7e2-0499-4ce6-9dd6-e7944a3cea6b,Malignant neoplasm of other and ill-defined sites: Pelvis,C763
ad0a8c22-5701-4cfe-955e-0a0c4277ebcf,Malignant neoplasm of other and ill-defined sites: Upper limb,C764
76dc10ee-9a1a-4126-a14d-defe59e42ae6,Malignant neoplasm of other and ill-defined sites: Lower limb,C765
b7ec1d22-09d5-4504-bdb6-958e273057d1,Malignant neoplasm of other and ill-defined sites: Other ill-defined sites,C767
ee28ddc5-7c4a-478a-a920-6cc8fa5fd08a,Malignant neoplasm of other and ill-defined sites: Overlapping lesion of other and ill-defined sites,C768
d9b0b0a8-1858-4e07-a341-b3f7b59f99a5,Secondary and unspecified malignant neoplasm of lymph nodes,C77
90901898-afaf-46b7-b78c-762322a5e2fe,"Secondary and unspecified malignant neoplasm: Lymph nodes of head, face and neck",C770
3190a1c2-df01-4e5a-93a7-9c669fe379f5,Secondary and unspecified malignant neoplasm: Intrathoracic lymph nodes,C771
7e81d941-1421-44e8-a800-33c52de05394,Secondary and unspecified malignant neoplasm: Intra-abdominal lymph nodes,C772
ce230489-9e1b-4a61-a10e-41e07965781d,Secondary and unspecified malignant neoplasm: Axillary and upper limb lymph nodes,C773
b83f5d78-bbdb-4d3c-a354-a24fa0c70a89,Secondary and unspecified malignant neoplasm: Inguinal and lower limb lymph nodes,C774
17e73a4a-54f4-4d7e-8d4e-9030d3df4a04,Secondary and unspecified malignant neoplasm: Intrapelvic lymph nodes,C775
7c9f1084-9caa-49d1-9883-0ed3086c2d3d,Secondary and unspecified malignant neoplasm: Lymph nodes of multiple regions,C778
76f4d8e0-3e04-4b37-a930-e0a0b0eb0311,"Secondary and unspecified malignant neoplasm: Lymph node, unspecified",C779
6e4d5f11-4755-4e70-9a8d-e618951b4414,Secondary malignant neoplasm of respiratory and digestive organs,C78
4fc4b347-8476-4fde-acf3-7a6a77ae3720,Secondary malignant neoplasm of lung,C780
d2b3e933-834d-42b1-97fc-4a7fb6e72b55,Secondary malignant neoplasm of mediastinum,C781
ffc8b3a2-cc61-41ca-9310-1f9af379dd71,Secondary malignant neoplasm of pleura,C782
05124d15-ddc9-45e7-832f-e4b091bb49c7,Secondary malignant neoplasm of other and unspecified respiratory organs,C783
cec17b17-7f76-43ed-a90a-e6333208396d,Secondary malignant neoplasm of small intestine,C784
e9085aa6-aaf4-4a3d-b882-30378a131666,Secondary malignant neoplasm of large intestine and rectum,C785
53ad615a-7fb3-4f9a-af97-48ea13b2e4bd,Secondary malignant neoplasm of retroperitoneum and peritoneum,C786
aed554ca-5585-40ef-b645-fc08faf1e6c0,Secondary malignant neoplasm of liver and intrahepatic bile duct,C787
4ddfc1c7-d926-4e5b-96b9-a6fe47738b48,Secondary malignant neoplasm of other and unspecified digestive organs,C788
acd60cbb-d6e5-4b01-a32f-217b14bc9cfa,Secondary malignant neoplasm of other and unspecified sites,C79
35df3ea2-0c41-4e10-8ffb-8a067365efe0,Secondary malignant neoplasm of kidney and renal pelvis,C790
6661e8fa-5cf2-4dea-96e4-90bec1addcfb,Secondary malignant neoplasm of bladder and other and unspecified urinary organs,C791
d32f579c-f8ae-47c4-bb91-5464bed5d0f2,Secondary malignant neoplasm of skin,C792
6ffc1051-e1fa-4279-9b1a-f9b473a1cc53,Secondary malignant neoplasm of brain and cerebral meninges,C793
de88b8cc-9d7f-45cf-9447-e08898ea990b,Secondary malignant neoplasm of other and unspecified parts of nervous system,C794
2d4ce753-d260-45a2-8639-c01f667fd2b3,Secondary malignant neoplasm of bone and bone marrow,C795
5fae72e8-d12a-4848-8bbd-0743e3899777,Secondary malignant neoplasm of ovary,C796
fd9d59b5-9640-472d-863f-047ee463614a,Secondary malignant neoplasm of adrenal gland,C797
259a1ae5-8d89-43d2-8748-3330a7c14aa6,Secondary malignant neoplasm of other specified sites,C798
7f50cacd-c4ff-4a1e-b31f-2bb90767978a,"Secondary malignant neoplasm, unspecified site",C799
c54620dc-d5d4-4220-9202-7666465c8dd8,"Malignant neoplasm, without specification of site",C80
d8dfc7bc-f4e7-4caf-873f-262990e21347,"Malignant neoplasm, primary site unknown, so stated",C800
d6b9beeb-60b1-4773-a445-6725238d15f2,"Malignant neoplasm, primary site unspecified",C809
755a41b7-aebb-4098-bd31-45b30561c49d,Hodgkin lymphoma,C81
e4b52e51-8987-4e0c-9907-62c5d3949e21,Nodular lymphocyte predominant Hodgkin lymphoma,C810
af4bb7d8-0b24-4934-a4d7-84beb4481a1e,Nodular sclerosis (classical) Hodgkin lymphoma,C811
99ca0d8a-8bc0-4da3-bdc8-965af783c041,Mixed cellularity (classical) Hodgkin lymphoma,C812
20b0bcae-304b-4e04-9da6-8c171abfe4c0,Lymphocyte depleted (classical) Hodgkin lymphoma,C813
425fa6b7-afec-4364-9a0d-37b03ea425ca,Lymphocyte-rich (classical) Hodgkin lymphoma,C814
3a0f6f0a-7df6-4cc1-bdb7-0751be460b75,Other (classical) Hodgkin lymphoma,C817
d3b8bc40-f744-4fac-abb0-575dd5edce58,"Hodgkin lymphoma, unspecified",C819
4515d3d5-18b6-4c5c-8842-cc0c6f4e0eb9,Follicular lymphoma,C82
48fb32b7-f2c6-4433-a3eb-8f71bb928aac,Follicular lymphoma grade I,C820
08300ab4-89c3-445e-94cb-470d85837d04,Follicular lymphoma grade II,C821
5cf55f3f-861d-4849-aa36-8b4f208b3d38,"Follicular lymphoma grade III, unspecified",C822
63c46f2c-262a-4447-b328-3b194c1eb389,Follicular lymphoma grade IIIa,C823
36085782-1921-4936-86fb-2fbecd06c35c,Follicular lymphoma grade IIIb,C824
47ce1ffe-8c89-48c9-9f46-dbe1ae5dcc5d,Diffuse follicle centre lymphoma,C825
5c470019-79a4-49d8-a420-abcd78e69c5b,Cutaneous follicle centre lymphoma,C826
34ce1e8e-536b-41d9-b189-81db509e06e7,Other types of follicular lymphoma,C827
a112cc1b-fc46-4c52-96e1-36f25b2db772,"Follicular lymphoma, unspecified",C829
33fb7329-b07e-412b-8583-7a109345455a,Non-follicular lymphoma,C83
4513b1f3-a479-419b-9e06-ce6d3e23c3d8,Small cell B-cell lymphoma,C830
128611d2-23e3-4d37-ae5a-032aac601d84,Mantle cell lymphoma,C831
c92b7220-2969-4625-8ce8-1bbae8b21f5a,Diffuse large B-cell lymphoma,C833
a2bf4b09-098e-4cab-b701-10d34f68678c,Lymphoblastic (diffuse) lymphoma,C835
f67d6842-7eca-4548-a911-62e3ff780e36,Burkitt lymphoma,C837
edccb9e9-9d4e-4426-a12f-712cdc4f9a11,Other non-follicular lymphoma,C838
ccc07c99-ebb9-4d98-bd04-b04b4bc6d142,"Non-follicular (diffuse) lymphoma, unspecified",C839
d9ee4e3b-0f96-45c5-9b13-ce9938a22f30,Mature T/NK-cell lymphomas,C84
52912cf7-e500-41a0-a231-881d6168e2d3,Mycosis fungoides,C840
ce3e752a-2c66-4866-b05f-2553a20ca9f9,Sézary disease,C841
6d173727-3bb5-4e7e-aeed-a2117ac2a70c,"Peripheral T-cell lymphoma, not elsewhere classified",C844
05bba574-7136-4a4d-b35c-01e7b76d44a8,Other mature T/NK-cell lymphomas,C845
765d5728-0bc2-4f19-bc95-117b1025841f,"Anaplastic large cell lymphoma, ALK-positive",C846
fc81fe01-103a-4393-92f3-f29f687e878c,"Anaplastic large cell lymphoma, ALK-negative",C847
8e63a955-9652-48c3-882d-c868cec5ca61,"Cutaneous T-cell lymphoma, unspecified",C848
4620a483-26a7-4f94-a180-2f070a5a341b,"Mature T/NK-cell lymphoma, unspecified",C849
7a861e2f-8d8c-4cf6-bc54-52f1f037af4e,Other and unspecified types of non-Hodgkin lymphoma,C85
793dd066-5aa2-492d-8caf-2e588614868a,"B-cell lymphoma, unspecified",C851
6c5112d7-5fc5-4cfa-bf8e-e78e75cb3f79,Mediastinal (thymic) large B-cell lymphoma,C852
ef491ffa-a106-4a6b-b471-8ca6066f42c9,Other specified types of non-Hodgkin lymphoma,C857
993938ca-2cbb-45fc-bd3e-524ad226d130,"Non-Hodgkin lymphoma, unspecified",C859
20ab9638-5a3f-406e-a3cf-02b8023d1cab,Other specified types of T/NK-cell lymphoma,C86
0e9c08eb-d315-4789-a36e-573d5b1ec91d,"Extranodal NK/T-cell lymphoma, nasal type",C860
72a64ca5-3baa-4bde-9569-953090db1198,Hepatosplenic T-cell lymphoma,C861
96a2a983-7283-45d0-b9fd-632dd3305ad6,Enteropathy-type (intestinal) T-cell lymphoma,C862
39a8c67f-32bb-4e40-91b6-c0cc2a58fb0b,Subcutaneous panniculitis-like T-cell lymphoma,C863
c2ed575c-2dbd-4dc7-98d3-4e3eeb68455a,Blastic NK-cell lymphoma,C864
b5a4e009-1571-45ce-bb9c-6808ef349266,Angioimmunoblastic T-cell lymphoma,C865
a5084c24-7507-498b-88c8-c8e24619cd9e,Primary cutaneous CD30-positive T-cell proliferations,C866
552ee2b7-f354-4476-973f-43e51066453b,Malignant immunoproliferative diseases,C88
de78417c-52d0-4e05-afe4-7d3cb5611337,Waldenström macroglobulinaemia,C880
303c10ec-20ba-433d-a37e-d91c7fcb5a40,Other heavy chain disease,C882
c443f187-6428-4efc-89b0-2ed00d30b292,Immunoproliferative small intestinal disease,C883
415ce7d7-d542-4933-abba-b9bb6bb8335f,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lyphoma],C884
0a695171-2350-4c38-ab03-4264c91c1506,Other malignant immunoproliferative diseases,C887
4088923b-9c2f-4921-b820-0af3b755f017,"Malignant immunoproliferative disease, unspecified",C889
43b5576e-5e01-42cd-afbc-08655289119b,Multiple myeloma and malignant plasma cell neoplasms,C90
6def5f99-c231-416d-bf23-c38ec08d85d3,Multiple myeloma,C900
0cc40f18-9f73-4b52-a30e-9e50ef31582d,Plasma cell leukaemia,C901
fd4de4be-aa93-4329-956e-b03b6f72ad22,Extramedullary plasmacytoma,C902
e7fee50f-1b9e-4d03-a4f3-afa9712de754,Solitary plasmacytoma,C903
8a54995d-40fa-4c2f-8f35-011dc0a9a96e,Lymphoid leukaemia,C91
2868f3e5-995a-4f74-9108-a03193191422,Acute lymphoblastic leukaemia [ALL],C910
f2ddd9ec-7fcf-448d-b502-8dfa284df9e2,Chronic lymphocytic leukaemia of B-cell type,C911
17bc135c-5bab-4d7a-b55f-d02eab5fca7c,Prolymphocytic leukaemia of B-cell type,C913
d9da2274-d52f-422d-98a0-182a0672e06f,Hairy-cell leukaemia,C914
9af9ec76-eeda-4529-ae6e-2726c3d1cd97,Adult T-cell lymphoma/leukaemia [HTLV-1-associated],C915
a7aa97d4-f5b1-405a-a92e-4a30d826dc4d,Prolymphocytic leukaemia of T-cell type,C916
33bb6180-c13f-4a9c-9aab-151001b35308,Other lymphoid leukaemia,C917
ffd79a01-5278-4fdf-b805-50fcfe487ff0,Mature B-cell leukaemia Burkitt-type,C918
ed5b7c03-27cd-499d-85c2-a1eaae1ff563,"Lymphoid leukaemia, unspecified",C919
a4487daa-be69-4e5c-acd4-4e0585ef2d6b,Myeloid leukaemia,C92
07fcfa83-9b03-4279-a50a-4a9a05cb7fe2,Acute myeloblastic leukaemia [AML],C920
d7fd3fce-0eed-4d1b-b674-595fe3ba1d61,"Chronic myeloid leukaemia [CML], BCR/ABL-positive",C921
b669f91c-1330-4768-8628-4530341e9a58,"Atypical chronic myeloid leukaemia, BCR/ABL- negative",C922
7adcb800-83e6-4a09-87c4-917f662dc5c6,Myeloid sarcoma,C923
8aa951cf-b6b9-4323-9b03-1475c559ed9d,Acute promyelocytic leukaemia [PML],C924
8b07c70a-ce00-48ac-a437-e21b6252ce6e,Acute myelomonocytic leukaemia,C925
5010c81b-47ef-45bd-9b31-8a52f8950196,Acute myeloid leukaemia with 11q23-abnormality,C926
daf748ce-ae50-4a8a-9483-7c61cc945c42,Other myeloid leukaemia,C927
abe5f2f6-c29d-465b-b14d-5757ea3e97c7,Acute myeloid leukaemia with multilineage dysplasia,C928
d3bc8559-4ef0-49fe-84da-859116fd9766,"Myeloid leukaemia, unspecified",C929
6b56155d-39ed-4426-aabd-cdd26e0497df,Monocytic leukaemia,C93
22c67928-6972-4334-91a8-39a0f90571ca,Acute monoblastic/monocytic leukaemia,C930
eff1e87c-901e-4146-8ad6-e469164f2ff0,Chronic myelomonocytic leukaemia,C931
c4000d4b-8a87-4090-8d61-88c9552a02c8,Juvenile myelomonocytic leukaemia,C933
d74b61fe-32dd-4267-9495-1f68106ec0d0,Other monocytic leukaemia,C937
a2c14ac8-4381-421d-8c5f-bb40b32bf526,"Monocytic leukaemia, unspecified",C939
8112932d-20f3-43b6-88ae-77f81a78417f,Other leukaemias of specified cell type,C94
e5f7e5ea-78ec-43fc-ac57-b469bd95d73f,Acute erythroid leukaemia,C940
c004e6d3-7ed9-4b64-85c6-243c102f901e,Acute megakaryoblastic leukaemia,C942
92221a03-e868-4174-b1b1-9e4238457e46,Mast cell leukaemia,C943
b37fc52a-b792-49bc-b098-33c5db241a4b,Acute panmyelosis with myelofibrosis,C944
e91620aa-6b56-4109-9fe1-77ca0ea16db7,"Myelodysplastic and myeloproliferative disease, not elsewhere classified",C946
7ac5d36b-b33e-4e27-b459-f552478b6d3c,Other specified leukaemias,C947
59d33360-50a5-4589-aaff-542d984f7290,Leukaemia of unspecified cell type,C95
ce67e6f4-0f7a-4f09-b82e-842ce84f9e0c,Acute leukaemia of unspecified cell type,C950
b31ddf6a-149f-4761-8c09-1776fcf92b9a,Chronic leukaemia of unspecified cell type,C951
acd893ec-6633-43b6-83b7-78e3754f3714,Other leukaemia of unspecified cell type,C957
f358b85b-bc9d-430b-a081-0fcbc8fe78a5,"Leukaemia, unspecified",C959
401e8f40-ba55-43d9-ac6e-fec190549b3c,"Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",C96
6d8a6354-fac4-4c7a-a3c5-d9ad8ec08259,Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis [Letterer-Siwe disease],C960
a2d9dab2-bb5e-4a48-a22d-ea0a8a7dd42b,Malignant mast cell tumour,C962
a612a65e-3fad-413c-aa15-082073a7af02,Sarcoma of dendritic cells (accessory cells),C964
ab111bf3-d3e2-4deb-8eab-1b3b46fa157d,Multifocal and unisystemic Langerhans-cell histiocytosis,C965
24725a9e-d48e-47b1-9f54-76783523b700,Unifocal Langerhans-cell histiocytosis,C966
0d2ac38b-6dda-4933-9fad-1afe8cbca65b,"Other specified malignant neoplasms of lymphoid, haematopoietic and related tissue",C967
2526eb58-c053-45aa-9244-e8b6515c408a,Histiocytic sarcoma,C968
328453f7-5a5b-4948-9970-f7c31a69cc89,"Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified",C969
4f189b37-411d-4c67-b939-166ddbe058bb,Malignant neoplasms of independent (primary) multiple sites,C97
377c117c-ac4e-45de-b8a8-c42c0120473c,"Carcinoma in situ of oral cavity, oesophagus and stomach",D00
8a8c4a9b-88a5-448d-8009-e3ab7e8b8d8c,"Carcinoma in situ: Lip, oral cavity and pharynx",D000
47b76c61-3114-4ad9-968f-07f266002d7c,Carcinoma in situ: Oesophagus,D001
6652d77a-1e27-45d8-8420-5987b24960bf,Carcinoma in situ: Stomach,D002
3501a506-9200-45e9-ade5-ab8babea1c88,Carcinoma in situ of other and unspecified digestive organs,D01
16afa77f-7b3a-4964-b84a-378d7c4f6d8b,Carcinoma in situ: Colon,D010
021623ec-74f5-4731-89ca-52fe9e783606,Carcinoma in situ: Rectosigmoid junction,D011
733591a2-6dd2-42d5-8389-eca404d13f6c,Carcinoma in situ: Rectum,D012
34d8251d-cf1f-49e2-9263-a0408942a9d3,Carcinoma in situ: Anus and anal canal,D013
3c9a3cfa-f4ad-4d9f-bccb-81ba650941df,Carcinoma in situ: Other and unspecified parts of intestine,D014
149e84c9-485f-4e59-8138-c580e4e9809f,"Carcinoma in situ: Liver, gallbladder and bile ducts",D015
4df75b33-00b6-4d1d-ab9d-be63ff3ce6b0,Carcinoma in situ: Other specified digestive organs,D017
2cf6ee7a-a134-4203-9ee1-4dbf4a2384c8,"Carcinoma in situ: Digestive organ, unspecified",D019
664b0316-0e63-4b0d-b007-210e49141acf,Carcinoma in situ of middle ear and respiratory system,D02
9962c04e-f46c-430e-add8-cf7dd0b3a3b1,Carcinoma in situ: Larynx,D020
19ebdc7d-9906-414b-8e7c-faf49a0bc957,Carcinoma in situ: Trachea,D021
e0e75c45-8610-444d-8c3f-299260130437,Carcinoma in situ: Bronchus and lung,D022
86059a8c-9fc0-40dc-a921-ff1072aeae6e,Carcinoma in situ: Other parts of respiratory system,D023
7a12117e-cfae-4600-904e-a1d0af4f8b71,"Carcinoma in situ: Respiratory system, unspecified",D024
d8bc4a41-b209-4085-9401-274b3044f228,Melanoma in situ,D03
56d00f03-a1d6-4808-8af0-c4bc84bac5de,Melanoma in situ of lip,D030
4acef080-525a-42d9-83f4-6cf82db9613c,"Melanoma in situ of eyelid, including canthus",D031
4f6797bc-2a8a-4b8b-8c2b-2bc6fe906fe5,Melanoma in situ of ear and external auricular canal,D032
ce5ca54f-6fd0-4b07-93c4-01a6884d239e,Melanoma in situ of other and unspecified parts of face,D033
1892f319-e12f-4b69-9477-66214323aaee,Melanoma in situ of scalp and neck,D034
46dbecd3-2e27-45ba-88b3-df6e5d50fde2,Melanoma in situ of trunk,D035
38f75dd0-8a6a-42ec-9580-467bdb74549f,"Melanoma in situ of upper limb, including shoulder",D036
fe4b963d-b09d-4cc5-9cdd-d1ee5e33aa3c,"Melanoma in situ of lower limb, including hip",D037
f7ec7879-dfc7-4ba1-971a-cd991df52e78,Melanoma in situ of other sites,D038
23095bc1-b3d1-4d38-bdfb-e3d35f754229,"Melanoma in situ, unspecified",D039
73ee9f5b-86fd-4a1b-a912-b12284d7fab3,Carcinoma in situ of skin,D04
110d6aa7-c897-4abb-98e0-da37e6c67ab9,Carcinoma in situ: Skin of lip,D040
3708d24d-2c89-4150-805f-89010b2d8b7c,"Carcinoma in situ: Skin of eyelid, including canthus",D041
35ba37db-a69b-4722-aaf0-08bf58cbb2e6,Carcinoma in situ: Skin of ear and external auricular canal,D042
3869a542-4c20-485d-9201-f1ef5cf43911,Carcinoma in situ: Skin of other and unspecified parts of face,D043
16580afe-745a-48c7-adac-87daaa83e3f3,Carcinoma in situ: Skin of scalp and neck,D044
6be4c41e-f066-4d43-ac3f-563a47834024,Carcinoma in situ: Skin of trunk,D045
